Tract ID,County,Median_Home_Value,Year
3110,Contra Costa,204700.0,2011
3120,Contra Costa,310400.0,2011
3131.01,Contra Costa,254000.0,2011
3131.02,Contra Costa,259800.0,2011
3131.03,Contra Costa,360600.0,2011
3132.03,Contra Costa,323000.0,2011
3132.04,Contra Costa,351200.0,2011
3132.05,Contra Costa,271900.0,2011
3132.06,Contra Costa,232000.0,2011
3141.02,Contra Costa,255800.0,2011
3141.03,Contra Costa,214000.0,2011
3141.04,Contra Costa,301300.0,2011
3142,Contra Costa,203900.0,2011
3150,Contra Costa,389400.0,2011
3160,Contra Costa,578900.0,2011
3170,Contra Costa,369500.0,2011
3180,Contra Costa,383600.0,2011
3190,Contra Costa,355600.0,2011
3200.01,Contra Costa,426600.0,2011
3200.03,Contra Costa,479400.0,2011
3200.04,Contra Costa,452800.0,2011
3211.01,Contra Costa,463900.0,2011
3211.02,Contra Costa,536100.0,2011
3211.03,Contra Costa,599400.0,2011
3212,Contra Costa,366300.0,2011
3220,Contra Costa,588700.0,2011
3230,Contra Costa,549900.0,2011
3240.01,Contra Costa,399700.0,2011
3240.02,Contra Costa,492300.0,2011
3250,Contra Costa,600300.0,2011
3260,Contra Costa,695400.0,2011
3270,Contra Costa,196600.0,2011
3280,Contra Costa,102800.0,2011
3290,Contra Costa,362700.0,2011
3300,Contra Costa,373700.0,2011
3310,Contra Costa,407200.0,2011
3320,Contra Costa,381000.0,2011
3331.01,Contra Costa,477700.0,2011
3331.02,Contra Costa,485500.0,2011
3332,Contra Costa,465000.0,2011
3340.01,Contra Costa,407500.0,2011
3340.04,Contra Costa,332300.0,2011
3340.06,Contra Costa,540400.0,2011
3342,Contra Costa,978600.0,2011
3350,Contra Costa,447800.0,2011
3361.01,Contra Costa,288400.0,2011
3361.02,Contra Costa,223200.0,2011
3362.01,Contra Costa,323100.0,2011
3362.02,Contra Costa,325000.0,2011
3371,Contra Costa,616200.0,2011
3372,Contra Costa,432200.0,2011
3373,Contra Costa,682000.0,2011
3381.01,Contra Costa,333400.0,2011
3381.02,Contra Costa,486800.0,2011
3382.01,Contra Costa,643700.0,2011
3382.03,Contra Costa,486900.0,2011
3382.04,Contra Costa,500300.0,2011
3383.01,Contra Costa,871300.0,2011
3383.02,Contra Costa,849600.0,2011
3390.01,Contra Costa,537000.0,2011
3390.02,Contra Costa,297300.0,2011
3400.01,Contra Costa,578600.0,2011
3400.02,Contra Costa,737100.0,2011
3410,Contra Costa,862500.0,2011
3430.01,Contra Costa,818000.0,2011
3430.02,Contra Costa,767700.0,2011
3430.03,Contra Costa,911200.0,2011
3451.01,Contra Costa,614300.0,2011
3451.02,Contra Costa,645400.0,2011
3451.03,Contra Costa,686000.0,2011
3451.05,Contra Costa,738400.0,2011
3451.08,Contra Costa,658800.0,2011
3451.11,Contra Costa,781300.0,2011
3451.12,Contra Costa,824000.0,2011
3451.13,Contra Costa,829100.0,2011
3451.14,Contra Costa,851800.0,2011
3451.15,Contra Costa,898500.0,2011
3451.16,Contra Costa,712100.0,2011
3452.02,Contra Costa,659700.0,2011
3452.03,Contra Costa,1000000.0,2011
3452.04,Contra Costa,1000000.0,2011
3461.01,Contra Costa,855500.0,2011
3461.02,Contra Costa,1000000.0,2011
3462.01,Contra Costa,1000000.0,2011
3462.03,Contra Costa,917600.0,2011
3462.04,Contra Costa,1000000.0,2011
3470,Contra Costa,988500.0,2011
3480,Contra Costa,1000000.0,2011
3490,Contra Costa,953800.0,2011
3500,Contra Costa,959000.0,2011
3511.01,Contra Costa,357000.0,2011
3511.02,Contra Costa,239400.0,2011
3511.03,Contra Costa,633600.0,2011
3512,Contra Costa,1000000.0,2011
3521.01,Contra Costa,1000000.0,2011
3521.02,Contra Costa,1000000.0,2011
3522.01,Contra Costa,920000.0,2011
3522.02,Contra Costa,808600.0,2011
3530.01,Contra Costa,962900.0,2011
3530.02,Contra Costa,1000000.0,2011
3540.01,Contra Costa,854400.0,2011
3540.02,Contra Costa,1000000.0,2011
3551.07,Contra Costa,379000.0,2011
3551.08,Contra Costa,415900.0,2011
3551.09,Contra Costa,354700.0,2011
3551.10,Contra Costa,279300.0,2011
3551.11,Contra Costa,325100.0,2011
3551.12,Contra Costa,1000000.0,2011
3551.13,Contra Costa,1000000.0,2011
3551.14,Contra Costa,878100.0,2011
3551.15,Contra Costa,665700.0,2011
3551.16,Contra Costa,856800.0,2011
3551.17,Contra Costa,848700.0,2011
3552,Contra Costa,377600.0,2011
3553.01,Contra Costa,596800.0,2011
3553.02,Contra Costa,913700.0,2011
3553.04,Contra Costa,631200.0,2011
3553.06,Contra Costa,660400.0,2011
3560.01,Contra Costa,382600.0,2011
3560.02,Contra Costa,565400.0,2011
3570,Contra Costa,392200.0,2011
3580,Contra Costa,385100.0,2011
3591.02,Contra Costa,361500.0,2011
3591.03,Contra Costa,383000.0,2011
3591.04,Contra Costa,276000.0,2011
3591.05,Contra Costa,476300.0,2011
3592.02,Contra Costa,477900.0,2011
3592.03,Contra Costa,370400.0,2011
3592.04,Contra Costa,471600.0,2011
3601.01,Contra Costa,427600.0,2011
3601.02,Contra Costa,555400.0,2011
3602,Contra Costa,386900.0,2011
3610,Contra Costa,363000.0,2011
3620,Contra Costa,437400.0,2011
3630,Contra Costa,313400.0,2011
3640.02,Contra Costa,409000.0,2011
3650.02,Contra Costa,267000.0,2011
3650.03,Contra Costa,358000.0,2011
3660.01,Contra Costa,311700.0,2011
3660.02,Contra Costa,221000.0,2011
3671,Contra Costa,363500.0,2011
3672,Contra Costa,344900.0,2011
3680.01,Contra Costa,223900.0,2011
3680.02,Contra Costa,312100.0,2011
3690.01,Contra Costa,285000.0,2011
3690.02,Contra Costa,290000.0,2011
3700,Contra Costa,341700.0,2011
3710,Contra Costa,335100.0,2011
3720,Contra Costa,280700.0,2011
3730,Contra Costa,246900.0,2011
3740,Contra Costa,321900.0,2011
3750,Contra Costa,287300.0,2011
3760,Contra Costa,220200.0,2011
3770,Contra Costa,206700.0,2011
3780,Contra Costa,595000.0,2011
3790,Contra Costa,311700.0,2011
3800,Contra Costa,422000.0,2011
3810,Contra Costa,224800.0,2011
3820,Contra Costa,268400.0,2011
3830,Contra Costa,423600.0,2011
3840,Contra Costa,629000.0,2011
3851,Contra Costa,797800.0,2011
3852,Contra Costa,612100.0,2011
3860,Contra Costa,441800.0,2011
3870,Contra Costa,443400.0,2011
3880,Contra Costa,567300.0,2011
3891,Contra Costa,547900.0,2011
3892,Contra Costa,569400.0,2011
3901,Contra Costa,633600.0,2011
3902,Contra Costa,615100.0,2011
3910,Contra Costa,788600.0,2011
3920,Contra Costa,750000.0,2011
3922,Contra Costa,394900.0,2011
3923,Contra Costa,653400.0,2011
9900,Contra Costa,0.0,2011
1011,Marin,1000000.0,2011
1012,Marin,670000.0,2011
1021,Marin,752300.0,2011
1022.02,Marin,642400.0,2011
1022.03,Marin,522200.0,2011
1031,Marin,702200.0,2011
1032,Marin,688900.0,2011
1041.01,Marin,721700.0,2011
1041.02,Marin,388800.0,2011
1042,Marin,676700.0,2011
1043,Marin,840200.0,2011
1050,Marin,436900.0,2011
1060.01,Marin,425800.0,2011
1060.02,Marin,570800.0,2011
1070,Marin,814900.0,2011
1081,Marin,744200.0,2011
1082,Marin,799600.0,2011
1090.01,Marin,894600.0,2011
1090.02,Marin,895000.0,2011
1101,Marin,915900.0,2011
1102,Marin,977900.0,2011
1110,Marin,795400.0,2011
1121,Marin,785900.0,2011
1122.01,Marin,172900.0,2011
1122.02,Marin,591500.0,2011
1130,Marin,758900.0,2011
1141,Marin,730900.0,2011
1142,Marin,735700.0,2011
1150,Marin,919900.0,2011
1160,Marin,809500.0,2011
1170,Marin,950500.0,2011
1181,Marin,1000000.0,2011
1191,Marin,1000000.0,2011
1192.01,Marin,524500.0,2011
1192.02,Marin,1000000.0,2011
1200,Marin,1000000.0,2011
1211,Marin,924600.0,2011
1212,Marin,804800.0,2011
1220,Marin,0.0,2011
1230,Marin,1000000.0,2011
1241,Marin,1000000.0,2011
1242,Marin,1000000.0,2011
1250,Marin,1000000.0,2011
1261,Marin,1000000.0,2011
1262,Marin,888800.0,2011
1270,Marin,1000000.0,2011
1281,Marin,994900.0,2011
1282,Marin,1000000.0,2011
1290,Marin,552600.0,2011
1302.01,Marin,1000000.0,2011
1302.02,Marin,918900.0,2011
1311,Marin,1000000.0,2011
1321,Marin,939000.0,2011
1322,Marin,892900.0,2011
1330,Marin,920300.0,2011
9901,Marin,0.0,2011
2002.01,Napa,472200.0,2011
2002.02,Napa,521400.0,2011
2002.03,Napa,446400.0,2011
2003.01,Napa,444400.0,2011
2003.02,Napa,502200.0,2011
2004,Napa,676500.0,2011
2005.01,Napa,347100.0,2011
2005.03,Napa,594000.0,2011
2005.04,Napa,399300.0,2011
2005.05,Napa,461600.0,2011
2006.01,Napa,461200.0,2011
2006.02,Napa,625300.0,2011
2007.03,Napa,670000.0,2011
2007.04,Napa,437600.0,2011
2007.05,Napa,594900.0,2011
2007.06,Napa,596100.0,2011
2007.07,Napa,530000.0,2011
2008.02,Napa,410300.0,2011
2008.03,Napa,515700.0,2011
2008.04,Napa,342800.0,2011
2009,Napa,0.0,2011
2010.03,Napa,593400.0,2011
2010.04,Napa,457600.0,2011
2010.05,Napa,424800.0,2011
2010.06,Napa,361400.0,2011
2010.07,Napa,360400.0,2011
2011.01,Napa,613900.0,2011
2011.02,Napa,982700.0,2011
2012,Napa,584700.0,2011
2013,Napa,810300.0,2011
2014.01,Napa,942200.0,2011
2014.02,Napa,985000.0,2011
2014.03,Napa,909900.0,2011
2015,Napa,1000000.0,2011
2016.01,Napa,813100.0,2011
2016.02,Napa,1000000.0,2011
2017,Napa,890200.0,2011
2018,Napa,452400.0,2011
2019,Napa,1000000.0,2011
2020,Napa,547500.0,2011
101,San Francisco,709400.0,2011
102,San Francisco,1000000.0,2011
103,San Francisco,949200.0,2011
104,San Francisco,926500.0,2011
105,San Francisco,996600.0,2011
106,San Francisco,1000000.0,2011
107,San Francisco,931500.0,2011
108,San Francisco,1000000.0,2011
109,San Francisco,904500.0,2011
110,San Francisco,733600.0,2011
111,San Francisco,805000.0,2011
112,San Francisco,1000000.0,2011
113,San Francisco,606500.0,2011
117,San Francisco,1000000.0,2011
118,San Francisco,1000000.0,2011
119.01,San Francisco,554100.0,2011
119.02,San Francisco,1000000.0,2011
120,San Francisco,1000000.0,2011
121,San Francisco,472200.0,2011
122.01,San Francisco,422900.0,2011
122.02,San Francisco,0.0,2011
123.01,San Francisco,0.0,2011
123.02,San Francisco,0.0,2011
124.01,San Francisco,0.0,2011
124.02,San Francisco,375000.0,2011
125.01,San Francisco,0.0,2011
125.02,San Francisco,0.0,2011
126.01,San Francisco,976600.0,2011
126.02,San Francisco,1000000.0,2011
127,San Francisco,1000000.0,2011
128,San Francisco,1000000.0,2011
129.01,San Francisco,792900.0,2011
129.02,San Francisco,1000000.0,2011
130,San Francisco,1000000.0,2011
131.01,San Francisco,982900.0,2011
131.02,San Francisco,1000000.0,2011
132,San Francisco,1000000.0,2011
133,San Francisco,1000000.0,2011
134,San Francisco,1000000.0,2011
135,San Francisco,1000000.0,2011
151,San Francisco,596300.0,2011
152,San Francisco,962900.0,2011
153,San Francisco,1000000.0,2011
154,San Francisco,1000000.0,2011
155,San Francisco,676500.0,2011
156,San Francisco,965900.0,2011
157,San Francisco,856900.0,2011
158.01,San Francisco,626600.0,2011
158.02,San Francisco,981100.0,2011
159,San Francisco,556600.0,2011
160,San Francisco,532400.0,2011
161,San Francisco,495700.0,2011
162,San Francisco,513200.0,2011
163,San Francisco,701300.0,2011
164,San Francisco,815400.0,2011
165,San Francisco,833700.0,2011
166,San Francisco,959200.0,2011
167,San Francisco,884100.0,2011
168.01,San Francisco,750000.0,2011
168.02,San Francisco,633700.0,2011
169,San Francisco,823700.0,2011
170,San Francisco,948200.0,2011
171.01,San Francisco,1000000.0,2011
171.02,San Francisco,964300.0,2011
176.01,San Francisco,545800.0,2011
177,San Francisco,665500.0,2011
178.01,San Francisco,621600.0,2011
178.02,San Francisco,648600.0,2011
179.02,San Francisco,0.0,2011
180,San Francisco,696200.0,2011
201,San Francisco,639100.0,2011
202,San Francisco,722600.0,2011
203,San Francisco,750000.0,2011
204.01,San Francisco,910300.0,2011
204.02,San Francisco,819300.0,2011
205,San Francisco,1000000.0,2011
206,San Francisco,1000000.0,2011
207,San Francisco,1000000.0,2011
208,San Francisco,856000.0,2011
209,San Francisco,853100.0,2011
210,San Francisco,731600.0,2011
211,San Francisco,1000000.0,2011
212,San Francisco,1000000.0,2011
213,San Francisco,1000000.0,2011
214,San Francisco,979300.0,2011
215,San Francisco,981500.0,2011
216,San Francisco,879800.0,2011
217,San Francisco,873500.0,2011
218,San Francisco,994900.0,2011
226,San Francisco,680700.0,2011
227.02,San Francisco,979400.0,2011
227.04,San Francisco,897800.0,2011
228.01,San Francisco,658600.0,2011
228.02,San Francisco,772700.0,2011
228.03,San Francisco,616600.0,2011
229.01,San Francisco,692200.0,2011
229.02,San Francisco,674700.0,2011
229.03,San Francisco,701300.0,2011
230.01,San Francisco,572600.0,2011
230.03,San Francisco,609900.0,2011
231.02,San Francisco,535900.0,2011
231.03,San Francisco,248500.0,2011
232,San Francisco,473300.0,2011
233,San Francisco,542800.0,2011
234,San Francisco,587600.0,2011
251,San Francisco,785400.0,2011
252,San Francisco,815000.0,2011
253,San Francisco,750400.0,2011
254.01,San Francisco,795600.0,2011
254.02,San Francisco,759000.0,2011
254.03,San Francisco,734900.0,2011
255,San Francisco,661500.0,2011
256,San Francisco,605800.0,2011
257.01,San Francisco,626800.0,2011
257.02,San Francisco,618300.0,2011
258,San Francisco,634800.0,2011
259,San Francisco,724300.0,2011
260.01,San Francisco,666200.0,2011
260.02,San Francisco,590800.0,2011
260.03,San Francisco,604100.0,2011
260.04,San Francisco,630900.0,2011
261,San Francisco,604700.0,2011
262,San Francisco,603600.0,2011
263.01,San Francisco,610800.0,2011
263.02,San Francisco,578400.0,2011
263.03,San Francisco,614500.0,2011
264.01,San Francisco,494400.0,2011
264.02,San Francisco,511900.0,2011
264.03,San Francisco,549100.0,2011
264.04,San Francisco,477100.0,2011
301.01,San Francisco,835000.0,2011
301.02,San Francisco,934700.0,2011
302.01,San Francisco,893600.0,2011
302.02,San Francisco,841700.0,2011
303.01,San Francisco,903800.0,2011
303.02,San Francisco,890000.0,2011
304,San Francisco,1000000.0,2011
305,San Francisco,864100.0,2011
306,San Francisco,970300.0,2011
307,San Francisco,870900.0,2011
308,San Francisco,1000000.0,2011
309,San Francisco,1000000.0,2011
310,San Francisco,787200.0,2011
311,San Francisco,735200.0,2011
312.01,San Francisco,697600.0,2011
312.02,San Francisco,647400.0,2011
313.01,San Francisco,630600.0,2011
313.02,San Francisco,587300.0,2011
314,San Francisco,568800.0,2011
326.01,San Francisco,804600.0,2011
326.02,San Francisco,841500.0,2011
327,San Francisco,820600.0,2011
328.01,San Francisco,687500.0,2011
328.02,San Francisco,703100.0,2011
329.01,San Francisco,689800.0,2011
329.02,San Francisco,733200.0,2011
330,San Francisco,817000.0,2011
331,San Francisco,966100.0,2011
332.01,San Francisco,0.0,2011
332.03,San Francisco,0.0,2011
332.04,San Francisco,0.0,2011
351,San Francisco,714300.0,2011
352.01,San Francisco,644600.0,2011
352.02,San Francisco,659100.0,2011
353,San Francisco,706800.0,2011
354,San Francisco,695300.0,2011
401,San Francisco,1000000.0,2011
402,San Francisco,1000000.0,2011
426.01,San Francisco,1000000.0,2011
426.02,San Francisco,1000000.0,2011
427,San Francisco,971300.0,2011
428,San Francisco,1000000.0,2011
451,San Francisco,1000000.0,2011
452,San Francisco,889900.0,2011
476,San Francisco,1000000.0,2011
477.01,San Francisco,683100.0,2011
477.02,San Francisco,790900.0,2011
478.01,San Francisco,829900.0,2011
478.02,San Francisco,1000000.0,2011
479.01,San Francisco,833400.0,2011
479.02,San Francisco,806800.0,2011
601,San Francisco,1000000.0,2011
604,San Francisco,681400.0,2011
605.02,San Francisco,463000.0,2011
607,San Francisco,625800.0,2011
610,San Francisco,532300.0,2011
611,San Francisco,0.0,2011
612,San Francisco,482600.0,2011
614,San Francisco,779800.0,2011
615,San Francisco,871000.0,2011
9802,San Francisco,605800.0,2011
9803,San Francisco,0.0,2011
9804.01,San Francisco,0.0,2011
9805.01,San Francisco,625000.0,2011
9806,San Francisco,435300.0,2011
9809,San Francisco,0.0,2011
9901,San Francisco,0.0,2011
6001,San Mateo,693500.0,2011
6002,San Mateo,545500.0,2011
6003,San Mateo,628400.0,2011
6004.01,San Mateo,605000.0,2011
6004.02,San Mateo,530600.0,2011
6005,San Mateo,562800.0,2011
6006,San Mateo,604600.0,2011
6007,San Mateo,567300.0,2011
6008,San Mateo,720800.0,2011
6009,San Mateo,721500.0,2011
6010,San Mateo,587900.0,2011
6011,San Mateo,634900.0,2011
6012,San Mateo,578800.0,2011
6013,San Mateo,534700.0,2011
6014,San Mateo,571200.0,2011
6015.01,San Mateo,629200.0,2011
6015.02,San Mateo,679200.0,2011
6016.01,San Mateo,316700.0,2011
6016.03,San Mateo,620100.0,2011
6016.04,San Mateo,286300.0,2011
6016.05,San Mateo,626800.0,2011
6017,San Mateo,629000.0,2011
6018,San Mateo,667600.0,2011
6019.01,San Mateo,650800.0,2011
6019.02,San Mateo,550500.0,2011
6020,San Mateo,690100.0,2011
6021,San Mateo,641000.0,2011
6022,San Mateo,744700.0,2011
6023,San Mateo,612100.0,2011
6024,San Mateo,679400.0,2011
6025,San Mateo,778800.0,2011
6026,San Mateo,565700.0,2011
6027,San Mateo,620300.0,2011
6028,San Mateo,624300.0,2011
6029,San Mateo,578300.0,2011
6030,San Mateo,617000.0,2011
6031,San Mateo,659500.0,2011
6032,San Mateo,664300.0,2011
6033,San Mateo,634400.0,2011
6034,San Mateo,700400.0,2011
6037,San Mateo,683200.0,2011
6038.01,San Mateo,289800.0,2011
6038.02,San Mateo,779400.0,2011
6039,San Mateo,678000.0,2011
6040,San Mateo,635700.0,2011
6041.01,San Mateo,639200.0,2011
6041.02,San Mateo,344600.0,2011
6042,San Mateo,528900.0,2011
6044,San Mateo,645300.0,2011
6045,San Mateo,921000.0,2011
6046,San Mateo,973300.0,2011
6047,San Mateo,980400.0,2011
6048,San Mateo,1000000.0,2011
6049,San Mateo,1000000.0,2011
6050,San Mateo,1000000.0,2011
6051,San Mateo,1000000.0,2011
6052,San Mateo,1000000.0,2011
6053,San Mateo,1000000.0,2011
6054,San Mateo,1000000.0,2011
6055,San Mateo,896500.0,2011
6056,San Mateo,1000000.0,2011
6057,San Mateo,1000000.0,2011
6058,San Mateo,1000000.0,2011
6059,San Mateo,636100.0,2011
6060,San Mateo,465500.0,2011
6061,San Mateo,624300.0,2011
6062,San Mateo,594500.0,2011
6063,San Mateo,658700.0,2011
6064,San Mateo,1000000.0,2011
6065,San Mateo,1000000.0,2011
6066,San Mateo,867200.0,2011
6067,San Mateo,1000000.0,2011
6068,San Mateo,1000000.0,2011
6069,San Mateo,978900.0,2011
6070,San Mateo,990600.0,2011
6071,San Mateo,923100.0,2011
6072,San Mateo,829900.0,2011
6073,San Mateo,926500.0,2011
6074,San Mateo,759900.0,2011
6075,San Mateo,725200.0,2011
6076,San Mateo,725100.0,2011
6077.01,San Mateo,609200.0,2011
6077.02,San Mateo,631800.0,2011
6078,San Mateo,657600.0,2011
6079,San Mateo,574300.0,2011
6080.01,San Mateo,832500.0,2011
6080.02,San Mateo,869100.0,2011
6080.04,San Mateo,712400.0,2011
6080.13,San Mateo,1000000.0,2011
6080.23,San Mateo,972500.0,2011
6081,San Mateo,803600.0,2011
6082,San Mateo,887400.0,2011
6083,San Mateo,931200.0,2011
6084,San Mateo,501900.0,2011
6085.01,San Mateo,699800.0,2011
6085.02,San Mateo,477900.0,2011
6086,San Mateo,742400.0,2011
6087,San Mateo,913600.0,2011
6088,San Mateo,928600.0,2011
6089,San Mateo,955500.0,2011
6090,San Mateo,897100.0,2011
6091,San Mateo,768900.0,2011
6092.01,San Mateo,887900.0,2011
6092.02,San Mateo,799500.0,2011
6093,San Mateo,991400.0,2011
6094,San Mateo,1000000.0,2011
6095,San Mateo,993200.0,2011
6096.01,San Mateo,1000000.0,2011
6096.02,San Mateo,981400.0,2011
6096.03,San Mateo,1000000.0,2011
6097,San Mateo,1000000.0,2011
6098,San Mateo,946100.0,2011
6099,San Mateo,991100.0,2011
6100,San Mateo,919300.0,2011
6101,San Mateo,602200.0,2011
6102.01,San Mateo,620200.0,2011
6102.02,San Mateo,337100.0,2011
6102.03,San Mateo,367100.0,2011
6103.02,San Mateo,107600.0,2011
6103.03,San Mateo,935800.0,2011
6103.04,San Mateo,738000.0,2011
6104,San Mateo,569500.0,2011
6105,San Mateo,511800.0,2011
6106.01,San Mateo,618100.0,2011
6106.02,San Mateo,744700.0,2011
6107,San Mateo,751900.0,2011
6108,San Mateo,575600.0,2011
6109,San Mateo,661900.0,2011
6110,San Mateo,694400.0,2011
6111,San Mateo,948300.0,2011
6112,San Mateo,832500.0,2011
6113,San Mateo,867700.0,2011
6114,San Mateo,1000000.0,2011
6115,San Mateo,1000000.0,2011
6116,San Mateo,925900.0,2011
6117,San Mateo,470600.0,2011
6118,San Mateo,374900.0,2011
6119,San Mateo,453100.0,2011
6120,San Mateo,397300.0,2011
6121,San Mateo,738600.0,2011
6125,San Mateo,1000000.0,2011
6126,San Mateo,1000000.0,2011
6127,San Mateo,1000000.0,2011
6128,San Mateo,1000000.0,2011
6129,San Mateo,1000000.0,2011
6130,San Mateo,1000000.0,2011
6132,San Mateo,1000000.0,2011
6133,San Mateo,1000000.0,2011
6134,San Mateo,1000000.0,2011
6135.01,San Mateo,758900.0,2011
6135.02,San Mateo,824000.0,2011
6136,San Mateo,792300.0,2011
6137,San Mateo,864100.0,2011
6138,San Mateo,976600.0,2011
6139,San Mateo,1000000.0,2011
6140,San Mateo,734100.0,2011
9843,San Mateo,0.0,2011
9901,San Mateo,0.0,2011
5001,Santa Clara,484500.0,2011
5002,Santa Clara,533500.0,2011
5003,Santa Clara,586100.0,2011
5004,Santa Clara,843800.0,2011
5005,Santa Clara,814400.0,2011
5006,Santa Clara,713900.0,2011
5008,Santa Clara,518500.0,2011
5009.01,Santa Clara,535300.0,2011
5009.02,Santa Clara,657900.0,2011
5010,Santa Clara,504700.0,2011
5011.01,Santa Clara,493000.0,2011
5011.02,Santa Clara,541000.0,2011
5012,Santa Clara,439000.0,2011
5013,Santa Clara,777800.0,2011
5014.01,Santa Clara,388700.0,2011
5014.02,Santa Clara,360900.0,2011
5015.01,Santa Clara,413300.0,2011
5015.02,Santa Clara,445500.0,2011
5016,Santa Clara,617000.0,2011
5017,Santa Clara,394000.0,2011
5018,Santa Clara,723000.0,2011
5019,Santa Clara,438200.0,2011
5020.01,Santa Clara,532700.0,2011
5020.02,Santa Clara,448600.0,2011
5021.01,Santa Clara,582600.0,2011
5021.02,Santa Clara,571400.0,2011
5022.01,Santa Clara,455400.0,2011
5022.02,Santa Clara,668500.0,2011
5023.01,Santa Clara,935600.0,2011
5023.02,Santa Clara,989500.0,2011
5024,Santa Clara,748000.0,2011
5025,Santa Clara,861400.0,2011
5026.01,Santa Clara,912400.0,2011
5026.03,Santa Clara,907100.0,2011
5026.04,Santa Clara,460500.0,2011
5027.01,Santa Clara,786900.0,2011
5027.02,Santa Clara,667500.0,2011
5028,Santa Clara,736600.0,2011
5029.01,Santa Clara,657700.0,2011
5029.02,Santa Clara,734700.0,2011
5029.03,Santa Clara,770800.0,2011
5029.06,Santa Clara,573000.0,2011
5029.07,Santa Clara,649500.0,2011
5029.08,Santa Clara,684600.0,2011
5029.09,Santa Clara,549200.0,2011
5029.10,Santa Clara,591100.0,2011
5030.01,Santa Clara,809000.0,2011
5030.02,Santa Clara,694500.0,2011
5030.03,Santa Clara,651800.0,2011
5031.05,Santa Clara,568300.0,2011
5031.08,Santa Clara,680200.0,2011
5031.10,Santa Clara,286200.0,2011
5031.11,Santa Clara,447800.0,2011
5031.12,Santa Clara,378100.0,2011
5031.13,Santa Clara,468900.0,2011
5031.15,Santa Clara,479900.0,2011
5031.16,Santa Clara,520600.0,2011
5031.17,Santa Clara,387800.0,2011
5031.18,Santa Clara,364400.0,2011
5031.21,Santa Clara,369900.0,2011
5031.22,Santa Clara,339600.0,2011
5031.23,Santa Clara,355300.0,2011
5032.04,Santa Clara,321000.0,2011
5032.07,Santa Clara,479900.0,2011
5032.08,Santa Clara,475900.0,2011
5032.10,Santa Clara,447800.0,2011
5032.11,Santa Clara,466200.0,2011
5032.12,Santa Clara,519600.0,2011
5032.13,Santa Clara,323000.0,2011
5032.14,Santa Clara,356300.0,2011
5032.17,Santa Clara,335000.0,2011
5032.18,Santa Clara,448700.0,2011
5033.04,Santa Clara,327100.0,2011
5033.05,Santa Clara,521800.0,2011
5033.06,Santa Clara,347800.0,2011
5033.12,Santa Clara,668900.0,2011
5033.13,Santa Clara,744900.0,2011
5033.15,Santa Clara,532600.0,2011
5033.21,Santa Clara,683300.0,2011
5033.22,Santa Clara,525700.0,2011
5033.23,Santa Clara,584800.0,2011
5033.24,Santa Clara,701600.0,2011
5033.25,Santa Clara,612000.0,2011
5033.26,Santa Clara,796600.0,2011
5033.27,Santa Clara,611800.0,2011
5033.29,Santa Clara,816400.0,2011
5033.30,Santa Clara,906900.0,2011
5033.31,Santa Clara,635300.0,2011
5033.32,Santa Clara,796700.0,2011
5033.33,Santa Clara,556500.0,2011
5033.34,Santa Clara,1000000.0,2011
5033.36,Santa Clara,458400.0,2011
5033.37,Santa Clara,418800.0,2011
5034.01,Santa Clara,365700.0,2011
5034.02,Santa Clara,375000.0,2011
5035.04,Santa Clara,367000.0,2011
5035.06,Santa Clara,528900.0,2011
5035.07,Santa Clara,308300.0,2011
5035.08,Santa Clara,455300.0,2011
5035.09,Santa Clara,495500.0,2011
5035.10,Santa Clara,379900.0,2011
5035.11,Santa Clara,494300.0,2011
5036.01,Santa Clara,388200.0,2011
5036.02,Santa Clara,480900.0,2011
5037.03,Santa Clara,557300.0,2011
5037.07,Santa Clara,335000.0,2011
5037.08,Santa Clara,556900.0,2011
5037.09,Santa Clara,441900.0,2011
5037.10,Santa Clara,391900.0,2011
5037.11,Santa Clara,379900.0,2011
5037.12,Santa Clara,281800.0,2011
5037.13,Santa Clara,322200.0,2011
5038.02,Santa Clara,471800.0,2011
5038.03,Santa Clara,490000.0,2011
5038.04,Santa Clara,454500.0,2011
5039.02,Santa Clara,506000.0,2011
5039.03,Santa Clara,543700.0,2011
5040.01,Santa Clara,435700.0,2011
5040.02,Santa Clara,452300.0,2011
5041.01,Santa Clara,474000.0,2011
5041.02,Santa Clara,552300.0,2011
5042.01,Santa Clara,694100.0,2011
5042.02,Santa Clara,637100.0,2011
5043.07,Santa Clara,600300.0,2011
5043.08,Santa Clara,674200.0,2011
5043.11,Santa Clara,604600.0,2011
5043.14,Santa Clara,609100.0,2011
5043.15,Santa Clara,556900.0,2011
5043.16,Santa Clara,525100.0,2011
5043.17,Santa Clara,609100.0,2011
5043.18,Santa Clara,117800.0,2011
5043.19,Santa Clara,627200.0,2011
5043.20,Santa Clara,628000.0,2011
5043.21,Santa Clara,548100.0,2011
5043.22,Santa Clara,594400.0,2011
5043.23,Santa Clara,526100.0,2011
5044.10,Santa Clara,560900.0,2011
5044.11,Santa Clara,565600.0,2011
5044.12,Santa Clara,511500.0,2011
5044.13,Santa Clara,600300.0,2011
5044.14,Santa Clara,709300.0,2011
5044.15,Santa Clara,649100.0,2011
5044.16,Santa Clara,574000.0,2011
5044.17,Santa Clara,779400.0,2011
5044.18,Santa Clara,420900.0,2011
5044.20,Santa Clara,786200.0,2011
5044.21,Santa Clara,644800.0,2011
